Type,TurnID,Category,Timestamp,Message
Log,51,UnitMovement,17015709.669047,[UnitMovementComponent] Movement started with 1 waypoints
Log,51,MoveReservation,17015709.669059,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_1, TurnId=51, ActionId=CD61B95B4DD6E86263C6F3A65FFFFBA3"
Log,51,UnitBase,17015709.669068,[MoveUnit] BP_EnemyUnitBase_C_3: Delegating to MovementComponent (PathNum=1)
Log,51,UnitMovement,17015709.669078,[UnitMovementComponent] Movement started with 1 waypoints
Log,51,MoveReservation,17015709.669089,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_3, TurnId=51, ActionId=581953814D98BE72087C99A9B024FCE9"
Log,51,UnitBase,17015709.669099,[MoveUnit] BP_EnemyUnitBase_C_0: Delegating to MovementComponent (PathNum=1)
Log,51,UnitMovement,17015709.669112,[UnitMovementComponent] Movement started with 1 waypoints
Log,51,MoveReservation,17015709.669123,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_0, TurnId=51, ActionId=008CAB4D4518EE4ED672C4A488CA2B3E"
Log,51,TurnManager,17015709.669133,[Turn 51] ExecuteSimultaneousPhase complete - 5 movements dispatched
Warning,51,Temp,17015709.669163,[Client] 📤 RPC sent: Server_SubmitCommand(WindowId=52)
Log,51,GridOccupancy,17015709.827263,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_4 -> (12,15)"
Log,51,MoveReservation,17015709.827293,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_4 TurnId=51
Log,51,UnitMovement,17015709.827314,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,51,GridOccupancy,17015709.828030,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_2 -> (14,15)"
Log,51,MoveReservation,17015709.828045,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_2 TurnId=51
Log,51,TurnManager,17015709.828610,Turn 51: OnPlayerMoveCompleted Tag=Gameplay.Event.Turn.Ability.Completed
Log,51,TurnManager,17015709.828661,[Turn 51] Client: Gate CLOSED after replication
Log,51,EnemyAI,17015709.828671,[CollectAllEnemies] ==== START ====
Log,51,EnemyAI,17015709.828681,[CollectAllEnemies] GetAllActorsOfClass found 6 Pawns
Log,51,EnemyAI,17015709.828691,"[CollectAllEnemies] Added[0]: BP_EnemyUnitBase_C_0 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,51,EnemyAI,17015709.828702,"[CollectAllEnemies] Added[1]: BP_EnemyUnitBase_C_1 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,51,EnemyAI,17015709.828712,"[CollectAllEnemies] Added[2]: BP_EnemyUnitBase_C_2 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,51,EnemyAI,17015709.828722,[CollectAllEnemies] ==== RESULT ==== found=6  collected=5  byGTag=5  byTeam=5  byActorTag=5
Log,51,TurnManager,17015709.828732,[Turn 51] Enemy roster refreshed (EnemyPhaseStart): 5 enemies
Log,51,PlayerMove,17015709.828942,"DistanceField updated for player at (10,15)"
Log,51,EnemyAI,17015709.828952,"[BuildObservations] PlayerGrid=(10, 15)"
Warning,51,TurnCore,17015709.828963,"[TurnCore] CoreObservationPhase received PlayerCell=(10, 15)"
Log,51,TurnCore,17015709.828972,[TurnCore] ObservationPhase: Purged outdated reservations for turn 51
Log,51,TurnCore,17015709.829295,[TurnCore] ObservationPhase: Complete
Log,51,EnemyAI,17015709.829314,"[BuildObservations] DistanceField updated with PlayerGrid=(10,15)"
Log,51,EnemyAI,17015709.829328,"[BuildObservations] Enemy[0]: BP_EnemyUnitBase_C_0, Grid=(12, 13), DistToPlayer=2"
Log,51,EnemyAI,17015709.829340,"[BuildObservations] Enemy[1]: BP_EnemyUnitBase_C_1, Grid=(13, 16), DistToPlayer=3"
Log,51,EnemyAI,17015709.829354,"[BuildObservations] Enemy[2]: BP_EnemyUnitBase_C_2, Grid=(14, 15), DistToPlayer=4"
Log,51,EnemyAI,17015709.829366,"[BuildObservations] ==== RESULT ==== Generated 5 observations (Valid=5, Invalid=0)"
Warning,51,EnemyAI,17015709.829379,"[CollectIntents] ==== START ==== Observations=5, Enemies=5"
Warning,51,EnemyAI,17015709.829390,[CollectIntents] === PASS 1: Attack Intent Generation ===
Log,51,EnemyThinker,17015709.829403,[ComputeIntent] BP_EnemyUnitBase_C_0: MOVE intent (TileDistance=2 > Range=1)
Log,51,EnemyAI,17015709.829416,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_0, Thinker found, Intent=AI.Intent.Move"
Log,51,EnemyThinker,17015709.829428,[ComputeIntent] BP_EnemyUnitBase_C_1: MOVE intent (TileDistance=3 > Range=1)
Log,51,EnemyAI,17015709.829441,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_1, Thinker found, Intent=AI.Intent.Move"
Log,51,EnemyThinker,17015709.829453,[ComputeIntent] BP_EnemyUnitBase_C_2: MOVE intent (TileDistance=4 > Range=1)
Log,51,EnemyAI,17015709.829465,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_2, Thinker found, Intent=AI.Intent.Move"
Log,51,EnemyThinker,17015709.829476,[ComputeIntent] BP_EnemyUnitBase_C_3: MOVE intent (TileDistance=2 > Range=1)
Log,51,EnemyAI,17015709.829488,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_3, Thinker found, Intent=AI.Intent.Move"
Log,51,EnemyThinker,17015709.829501,[ComputeIntent] BP_EnemyUnitBase_C_4: MOVE intent (TileDistance=2 > Range=1)
Log,51,EnemyAI,17015709.829513,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_4, Thinker found, Intent=AI.Intent.Move"
Warning,51,EnemyAI,17015709.829533,"[CollectIntents] Pass1 Complete: AttackIntents=0, HardBlockedCells=0"
Warning,51,EnemyAI,17015709.829545,[CollectIntents] === PASS 2: Move/Wait Intent Generation ===
Warning,51,EnemyAI,17015709.829559,"[CollectIntents] ==== RESULT ==== Generated 5 intents (Attack=0, Move=4, Wait=1)"
Warning,51,EnemyTurnDataSys,17015709.829574,"[SaveIntents] Saved 5 intents (Attack=0, Move=4, Wait=1, Revision=104)"
Log,51,PlayerMove,17015709.829587,"AI Knowledge Updated: Player at (10,15). 5 Intents generated."
Log,51,PlayerMove,17015709.829600,"[Turn 51] Player move completion handled: 5 enemies, 5 intents"
Log,51,TurnManager,17015709.829612,[Turn 51] Player action complete - enemy phase already in progress
Log,51,UnitMovement,17015709.829623,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,51,GridOccupancy,17015709.829636,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_1 -> (12,16)"
Log,51,MoveReservation,17015709.829648,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_1 TurnId=51
Log,51,UnitMovement,17015709.829660,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,51,GridOccupancy,17015709.898048,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_0 -> (11,14)"
Log,51,MoveReservation,17015709.898090,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_0 TurnId=51
Log,51,UnitMovement,17015709.898117,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,51,GridOccupancy,17015709.899450,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_3 -> (11,15)"
Warning,51,TurnBarrier,17015709.899472,[Barrier] Turn 51: ALL ACTIONS COMPLETED (Remaining=0) -> Scheduling OnAllMovesFinished (NextTick)
Log,51,MoveReservation,17015709.899487,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_3 TurnId=51
Log,51,UnitMovement,17015709.899500,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,51,TurnBarrier,17015709.899710,[Barrier] Broadcasting OnAllMovesFinished for Turn 51
Log,52,TurnManager,17015709.899730,[Turn 51] Barrier complete - all move actions finished (EnemyPhaseInProgress=1)
Log,52,TurnManager,17015709.899744,[Turn 51] Enemy phase complete. Ending turn.
Warning,52,TurnManager,17015709.899801,[Turn 51] ==== EndEnemyTurn ====
Warning,52,TurnInit,17015709.899929,[Turn 52] ==== OnTurnStarted (Subsystem) START ====
Log,52,TurnInit,17015709.899939,[Turn 52] ClearResidualInProgressTags called
Log,52,EnemyAI,17015709.899951,[CollectAllEnemies] ==== START ====
Log,52,EnemyAI,17015709.899962,[CollectAllEnemies] GetAllActorsOfClass found 6 Pawns
Log,52,EnemyAI,17015709.899972,"[CollectAllEnemies] Added[0]: BP_EnemyUnitBase_C_0 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,52,EnemyAI,17015709.899983,"[CollectAllEnemies] Added[1]: BP_EnemyUnitBase_C_1 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,52,EnemyAI,17015709.899998,"[CollectAllEnemies] Added[2]: BP_EnemyUnitBase_C_2 (TeamId=2, GTag=1, ByTeam=1, ActorTag=1)"
Log,52,EnemyAI,17015709.900009,[CollectAllEnemies] ==== RESULT ==== found=6  collected=5  byGTag=5  byTeam=5  byActorTag=5
Log,52,TurnInit,17015709.900018,[Turn 52] Enemy roster updated: 5 -> 5
Log,52,TurnInit,17015709.900069,"[Turn 52] DF: Player=(10,15) Enemies=5 Margin=8"
Log,52,TurnInit,17015709.900081,[Turn 52] ✅All enemies reachable with Margin=8
Warning,52,TurnInit,17015709.900092,[Turn 52] Generating preliminary enemy intents...
Log,52,EnemyAI,17015709.900101,"[BuildObservations] PlayerGrid=(10, 15)"
Warning,52,TurnCore,17015709.900112,"[TurnCore] CoreObservationPhase received PlayerCell=(10, 15)"
Log,52,TurnCore,17015709.900124,[TurnCore] ObservationPhase: Purged outdated reservations for turn 52
Log,52,TurnCore,17015709.900237,[TurnCore] ObservationPhase: Complete
Log,52,EnemyAI,17015709.900256,"[BuildObservations] DistanceField updated with PlayerGrid=(10,15)"
Log,52,EnemyAI,17015709.900269,"[BuildObservations] Enemy[0]: BP_EnemyUnitBase_C_0, Grid=(11, 14), DistToPlayer=1"
Log,52,EnemyAI,17015709.900289,"[BuildObservations] Enemy[1]: BP_EnemyUnitBase_C_1, Grid=(12, 16), DistToPlayer=2"
Log,52,EnemyAI,17015709.900310,"[BuildObservations] Enemy[2]: BP_EnemyUnitBase_C_2, Grid=(14, 15), DistToPlayer=4"
Log,52,EnemyAI,17015709.900332,"[BuildObservations] ==== RESULT ==== Generated 5 observations (Valid=5, Invalid=0)"
Warning,52,EnemyAI,17015709.900363,"[CollectIntents] ==== START ==== Observations=5, Enemies=5"
Warning,52,EnemyAI,17015709.900383,[CollectIntents] === PASS 1: Attack Intent Generation ===
Log,52,EnemyThinker,17015709.900402,"[ComputeIntent] BP_EnemyUnitBase_C_0: ATTACK intent (TileDistance=1, Range=1, Target=BP_PlayerUnit_C_0)"
Log,52,EnemyAI,17015709.900419,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_0, Thinker found, Intent=AI.Intent.Attack"
Warning,52,EnemyAI,17015709.900438,"[CollectIntents] Pass1[0]: BP_EnemyUnitBase_C_0 -> ATTACK at (11,14), HardBlocked"
Log,52,EnemyThinker,17015709.900456,[ComputeIntent] BP_EnemyUnitBase_C_1: MOVE intent (TileDistance=2 > Range=1)
Log,52,EnemyAI,17015709.900474,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_1, Thinker found, Intent=AI.Intent.Move"
Log,52,EnemyThinker,17015709.900491,[ComputeIntent] BP_EnemyUnitBase_C_2: MOVE intent (TileDistance=4 > Range=1)
Log,52,EnemyAI,17015709.900509,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_2, Thinker found, Intent=AI.Intent.Move"
Log,52,EnemyThinker,17015709.900523,"[ComputeIntent] BP_EnemyUnitBase_C_3: ATTACK intent (TileDistance=1, Range=1, Target=BP_PlayerUnit_C_0)"
Log,52,EnemyAI,17015709.900534,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_3, Thinker found, Intent=AI.Intent.Attack"
Warning,52,EnemyAI,17015709.900547,"[CollectIntents] Pass1[3]: BP_EnemyUnitBase_C_3 -> ATTACK at (11,15), HardBlocked"
Log,52,EnemyThinker,17015709.900557,[ComputeIntent] BP_EnemyUnitBase_C_4: MOVE intent (TileDistance=2 > Range=1)
Log,52,EnemyAI,17015709.900568,"[ComputeIntent] Enemy=BP_EnemyUnitBase_C_4, Thinker found, Intent=AI.Intent.Move"
Warning,52,EnemyAI,17015709.900578,"[CollectIntents] Pass1 Complete: AttackIntents=2, HardBlockedCells=2"
Warning,52,EnemyAI,17015709.900589,[CollectIntents] === PASS 2: Move/Wait Intent Generation ===
Warning,52,EnemyAI,17015709.900599,"[CollectIntents] ==== RESULT ==== Generated 5 intents (Attack=2, Move=2, Wait=1)"
Warning,52,TurnInit,17015709.900612,[Turn 52] Preliminary intents generated: 5 intents from 5 enemies (will be updated after player move)
Log,52,TurnInit,17015709.900623,[Turn 52] Stored 5 preliminary intents in EnemyTurnDataSubsystem
Log,52,Temp,17015709.909600,[Client] Command created: TurnId=52 (from TurnManager) WindowId=53
Warning,52,Temp,17015709.909640,[Server] ☁ESubmitCommand RPC RECEIVED
Log,52,Temp,17015709.909688,[Server] WindowId validated: 53
Log,52,GridOccupancy,17015709.909984,"[GridOccupancy] RESERVE DEST: BP_PlayerUnit_C_0 -> (10, 16) (TurnId=52)"
Log,52,GridOccupancy,17015709.910028,"[GridOccupancy] RESERVE ORIGIN-HOLD: BP_PlayerUnit_C_0 protects origin (10, 15) (TurnId=52) [BACKSTAB PROTECTION]"
Log,52,TurnManager,17015709.910054,"[TurnCommandHandler] Player move reserved (10,16) - triggering enemy phase for simultaneous movement."
Log,52,TurnManager,17015709.910078,"[Turn 52] ExecuteEnemyPhase: Using RESERVED PlayerTargetCell=(10,16)"
Log,52,EnemyTurnDataSys,17015709.910099,[RebuildEnemyList] Starting rebuild with Tag='Enemy'
Log,52,EnemyTurnDataSys,17015709.910120,[RebuildEnemyList] Found 5 actors with tag 'Enemy'
Log,52,EnemyTurnDataSys,17015709.910143,"[RebuildEnemyList] Registered 0 new enemies, 5 already registered"
Log,52,EnemyTurnDataSys,17015709.910165,[RebuildEnemyList] Complete. Total enemies: 5 (Revision=105)
Log,52,EnemyTurnDataSys,17015709.910186,[Turn 52] RegenerateIntents: Found 5 enemies after RebuildEnemyList
Log,52,EnemyAI,17015709.910207,"[BuildObservations] PlayerGrid=(10, 16)"
Warning,52,TurnCore,17015709.910234,"[TurnCore] CoreObservationPhase received PlayerCell=(10, 16)"
Log,52,TurnCore,17015709.910263,[TurnCore] ObservationPhase: Purged outdated reservations for turn 52
Log,52,TurnCore,17015709.910287,[TurnCore] ObservationPhase: Complete
Log,52,EnemyAI,17015709.910310,"[BuildObservations] DistanceField updated with PlayerGrid=(10,16)"
Log,52,EnemyAI,17015709.910324,"[BuildObservations] Enemy[0]: BP_EnemyUnitBase_C_0, Grid=(11, 14), DistToPlayer=2"
Log,52,EnemyAI,17015709.910336,"[BuildObservations] Enemy[1]: BP_EnemyUnitBase_C_1, Grid=(12, 16), DistToPlayer=2"
