Type,TurnID,Category,Timestamp,Message
Log,3,GridOccupancy,17021142.348301,"[GridOccupancy] RESERVE DEST: BP_EnemyUnitBase_C_3 -> (58, 42) (TurnId=3)"
Log,3,GridOccupancy,17021142.348312,"[GridOccupancy] RESERVE ORIGIN-HOLD: BP_EnemyUnitBase_C_3 protects origin (59, 43) (TurnId=3) [BACKSTAB PROTECTION]"
Log,3,GridOccupancy,17021142.348322,"[GridOccupancy] RESERVE DEST: BP_EnemyUnitBase_C_0 -> (58, 41) (TurnId=3)"
Log,3,GridOccupancy,17021142.348334,"[GridOccupancy] SKIP ORIGIN-HOLD: BP_EnemyUnitBase_C_0 skipping origin (58, 42) - already reserved by BP_EnemyUnitBase_C_3"
Log,3,GridOccupancy,17021142.348344,"[GridOccupancy] RESERVE DEST: BP_EnemyUnitBase_C_4 -> (60, 41) (TurnId=3)"
Log,3,GridOccupancy,17021142.348354,"[GridOccupancy] RESERVE ORIGIN-HOLD: BP_EnemyUnitBase_C_4 protects origin (60, 42) (TurnId=3) [BACKSTAB PROTECTION]"
Log,3,TurnManager,17021142.348365,[Turn 3] ExecuteSimultaneousPhase: CoreResolvePhase produced 5 resolved actions
Log,3,UnitBase,17021142.348378,[MoveUnit] BP_EnemyUnitBase_C_3: Delegating to MovementComponent (PathNum=1)
Log,3,UnitMovement,17021142.348389,[UnitMovementComponent] Movement started with 1 waypoints
Log,3,MoveReservation,17021142.348402,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_3, TurnId=3, ActionId=DDE131B94B01C3197B49B0B36EFABEA1"
Log,3,UnitBase,17021142.348413,[MoveUnit] BP_EnemyUnitBase_C_0: Delegating to MovementComponent (PathNum=1)
Log,3,UnitMovement,17021142.348423,[UnitMovementComponent] Movement started with 1 waypoints
Log,3,MoveReservation,17021142.348434,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_0, TurnId=3, ActionId=5CDF4BF2466A551660DEB1BBCE154683"
Log,3,UnitBase,17021142.348446,[MoveUnit] BP_EnemyUnitBase_C_4: Delegating to MovementComponent (PathNum=1)
Log,3,UnitMovement,17021142.348455,[UnitMovementComponent] Movement started with 1 waypoints
Log,3,MoveReservation,17021142.348467,"[DispatchResolvedMove] Registered enemy move: Actor=BP_EnemyUnitBase_C_4, TurnId=3, ActionId=43960CEF497CB2957B6CD68DD7AF2E74"
Log,3,TurnManager,17021142.348478,[Turn 3] ExecuteSimultaneousPhase complete - 5 movements dispatched
Log,3,GridOccupancy,17021142.509457,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_0 -> (58,41)"
Log,3,MoveReservation,17021142.509476,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_0 TurnId=3
Log,3,UnitMovement,17021142.509489,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,3,GridOccupancy,17021142.510586,"[GridOccupancy] COMMIT: BP_PlayerUnit_C_0 -> (58,39)"
Log,3,TurnManager,17021142.510678,Turn 3: OnPlayerMoveCompleted Tag=Gameplay.Event.Turn.Ability.Completed
Log,3,TurnManager,17021142.510741,[Turn 3] Player action complete - enemy phase already in progress (skipping redundant AI calc)
Log,3,UnitMovement,17021142.510751,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,3,GridOccupancy,17021142.510993,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_4 -> (60,41)"
Log,3,MoveReservation,17021142.511007,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_4 TurnId=3
Log,3,UnitMovement,17021142.511017,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,3,GridOccupancy,17021142.574469,"[GridOccupancy] COMMIT: BP_EnemyUnitBase_C_3 -> (58,42)"
Warning,3,TurnBarrier,17021142.574530,[Barrier] Turn 3: ALL ACTIONS COMPLETED (Remaining=0) -> Scheduling OnAllMovesFinished (NextTick)
Log,3,MoveReservation,17021142.574549,[HandleManualMoveFinished] Completed barrier for BP_EnemyUnitBase_C_3 TurnId=3
Log,3,UnitMovement,17021142.574563,[UnitMovementComponent] Movement finished and snapped. (RetryCount=0)
Log,4,TurnInit,17021142.575102,[Turn 4] Enemy roster updated: 5 -> 5
Warning,4,TurnInit,17021142.575114,[Turn 4] ==== TurnInitialization START ====
Log,4,TurnInit,17021142.575135,[Turn 4] GridOccupancy initialized with 6 units
